season,week,celebrity_name,fan_votes,judge_total,voting_method,eliminated,estimation_method
14,6,Melissa Gilbert,834824.6179859502,30.0,percent,False,ml_ensemble_percent_optimized
14,6,Donald Driver,1715364.6849588621,33.9999,percent,False,ml_ensemble_percent_optimized
14,6,Gladys Knight,582389.6038846052,24.0,percent,True,ml_ensemble_percent_optimized
14,6,Katherine Jenkins,1961339.7279007891,38.9999,percent,False,ml_ensemble_percent_optimized
14,6,Maria Menounos,1048499.1792820297,29.9999,percent,False,ml_ensemble_percent_optimized
14,7,William Levy,1803190.287199214,26.5,percent,False,ml_ensemble_percent_optimized
14,7,Jaleel White,752440.9678910744,25.5,percent,True,ml_ensemble_percent_optimized
14,7,Roshon Fegan,1017398.9515901426,26.0,percent,False,ml_ensemble_percent_optimized
14,7,Melissa Gilbert,994692.3234628427,23.5,percent,False,ml_ensemble_percent_optimized
14,7,Donald Driver,1542773.6013101046,26.5,percent,False,ml_ensemble_percent_optimized
14,7,Katherine Jenkins,2068148.270898282,27.0,percent,False,ml_ensemble_percent_optimized
14,7,Maria Menounos,1821355.5976483398,28.5,percent,False,ml_ensemble_percent_optimized
14,8,William Levy,2290519.8795181704,28.5,percent,False,ml_ensemble_percent_optimized
14,8,Roshon Fegan,1285423.0394030828,28.0,percent,True,ml_ensemble_percent_optimized
14,8,Melissa Gilbert,1259938.8335349571,25.5,percent,False,ml_ensemble_percent_optimized
14,8,Donald Driver,1946992.8641904325,27.5,percent,False,ml_ensemble_percent_optimized
14,8,Katherine Jenkins,1946992.8641904325,27.5,percent,False,ml_ensemble_percent_optimized
14,8,Maria Menounos,1270132.5191629233,26.5,percent,False,ml_ensemble_percent_optimized
14,9,William Levy,3198067.6328207455,29.0,percent,False,ml_ensemble_percent_optimized
14,9,Donald Driver,2496376.807291589,28.5,percent,False,ml_ensemble_percent_optimized
14,9,Katherine Jenkins,2489130.441742984,28.0,percent,False,ml_ensemble_percent_optimized
14,9,Maria Menounos,1816425.1181446807,29.5,percent,True,ml_ensemble_percent_optimized
14,10,William Levy,3678482.1972632105,29.666600000000003,percent,True,ml_ensemble_percent_optimized
14,10,Donald Driver,2636815.4319922086,29.666600000000003,percent,False,ml_ensemble_percent_optimized
14,10,Katherine Jenkins,3684702.3707445813,30.0,percent,False,ml_ensemble_percent_optimized
15,1,Gilles Marini,867499.5996129266,24.0,percent,False,ml_ensemble_percent_optimized
15,1,Sabrina Bryan,776454.2775052137,22.5,percent,False,ml_ensemble_percent_optimized
15,1,Kirstie Alley,423723.37896096375,19.0,percent,False,ml_ensemble_percent_optimized
15,1,Kelly Monaco,1241907.0351351078,50.6109,percent,False,ml_ensemble_percent_optimized
15,1,Apolo Anton Ohno,774164.1975410723,22.0,percent,False,ml_ensemble_percent_optimized
15,1,Emmitt Smith,953964.7617923559,24.5,percent,False,ml_ensemble_percent_optimized
15,1,Shawn Johnson,1327609.1436281337,50.9443,percent,False,ml_ensemble_percent_optimized
15,1,Pamela Anderson,246212.88970676778,17.0,percent,True,ml_ensemble_percent_optimized
15,1,Helio Castroneves,603523.9432122473,21.5,percent,False,ml_ensemble_percent_optimized
15,1,Joey Fatone,430593.61885338847,20.5,percent,False,ml_ensemble_percent_optimized
15,1,Drew Lachey,603523.9432122473,21.5,percent,False,ml_ensemble_percent_optimized
15,1,Bristol Palin,510188.5461074468,19.5,percent,False,ml_ensemble_percent_optimized
15,1,Melissa Rycroft,1240634.6647321302,50.3331,percent,False,ml_ensemble_percent_optimized
15,2,Gilles Marini,1046842.6457377147,25.5,percent,False,ml_ensemble_percent_optimized
15,2,Sabrina Bryan,1049861.978694491,26.0,percent,False,ml_ensemble_percent_optimized
15,2,Kirstie Alley,424430.63849522226,21.0,percent,False,ml_ensemble_percent_optimized
15,2,Kelly Monaco,1025707.3945131414,22.0,percent,False,ml_ensemble_percent_optimized
15,2,Apolo Anton Ohno,941597.6546530189,24.5,percent,False,ml_ensemble_percent_optimized
15,2,Emmitt Smith,830314.0175229853,22.5,percent,False,ml_ensemble_percent_optimized
15,2,Shawn Johnson,1242236.0227278708,25.0,percent,False,ml_ensemble_percent_optimized
15,2,Helio Castroneves,734126.9855721882,23.0,percent,False,ml_ensemble_percent_optimized
15,2,Joey Fatone,433488.61042234546,22.5,percent,True,ml_ensemble_percent_optimized
15,2,Drew Lachey,631901.3075760531,22.5,percent,False,ml_ensemble_percent_optimized
15,2,Bristol Palin,406314.7003592102,18.0,percent,False,ml_ensemble_percent_optimized
15,2,Melissa Rycroft,1233178.0437257572,23.5,percent,False,ml_ensemble_percent_optimized
15,3,Gilles Marini,1078803.6436288608,25.5,percent,False,ml_ensemble_percent_optimized
15,3,Sabrina Bryan,963062.8898474475,25.5,percent,False,ml_ensemble_percent_optimized
15,3,Kirstie Alley,491107.12312730495,24.0,percent,False,ml_ensemble_percent_optimized
15,3,Kelly Monaco,1319277.9027861764,27.0,percent,False,ml_ensemble_percent_optimized
15,3,Apolo Anton Ohno,963062.8898474475,25.5,percent,False,ml_ensemble_percent_optimized
15,3,Emmitt Smith,844324.5389557274,25.0,percent,False,ml_ensemble_percent_optimized
15,3,Shawn Johnson,1316280.3056758698,26.5,percent,False,ml_ensemble_percent_optimized
15,3,Helio Castroneves,615840.6542445306,25.5,percent,True,ml_ensemble_percent_optimized
15,3,Drew Lachey,491107.12312730495,24.0,percent,False,ml_ensemble_percent_optimized
15,3,Bristol Palin,482114.29205995507,22.5,percent,False,ml_ensemble_percent_optimized
15,3,Melissa Rycroft,1435018.6366993748,27.0,percent,False,ml_ensemble_percent_optimized
15,4,Gilles Marini,1395245.4979170056,39.5,percent,False,ml_ensemble_percent_optimized
15,4,Sabrina Bryan,864305.2942858052,35.5,percent,False,ml_ensemble_percent_optimized
15,4,Kirstie Alley,495657.05118786456,30.0,percent,False,ml_ensemble_percent_optimized
15,4,Kelly Monaco,1554945.4511944253,37.5,percent,False,ml_ensemble_percent_optimized
15,4,Apolo Anton Ohno,859121.2400376966,34.5,percent,False,ml_ensemble_percent_optimized
15,4,Emmitt Smith,1036965.3434470675,36.0,percent,False,ml_ensemble_percent_optimized
15,4,Shawn Johnson,1735381.5618596368,39.5,percent,False,ml_ensemble_percent_optimized
15,4,Bristol Palin,506025.11613191315,32.0,percent,True,ml_ensemble_percent_optimized
15,4,Melissa Rycroft,1552353.4439385855,37.0,percent,False,ml_ensemble_percent_optimized
15,6,Gilles Marini,1057503.2039303216,27.5,percent,False,ml_ensemble_percent_optimized
15,6,Sabrina Bryan,862264.5798487735,30.0,percent,True,ml_ensemble_percent_optimized
15,6,Kirstie Alley,843828.004105327,27.5,percent,False,ml_ensemble_percent_optimized
15,6,Kelly Monaco,1267491.1213543876,27.0,percent,False,ml_ensemble_percent_optimized
15,6,Apolo Anton Ohno,1503290.23413532,30.0,percent,False,ml_ensemble_percent_optimized
15,6,Emmitt Smith,1050128.5795238193,26.5,percent,False,ml_ensemble_percent_optimized
15,6,Shawn Johnson,1488540.945585885,28.0,percent,False,ml_ensemble_percent_optimized
15,6,Melissa Rycroft,1926953.3315161653,29.5,percent,False,ml_ensemble_percent_optimized
15,8,Gilles Marini,1051317.1414415017,29.2777,percent,True,ml_ensemble_percent_optimized
15,8,Kirstie Alley,750904.9315671248,25.5,percent,False,ml_ensemble_percent_optimized
15,8,Kelly Monaco,1581052.9981859177,28.3333,percent,False,ml_ensemble_percent_optimized
15,8,Apolo Anton Ohno,1588951.5677002347,29.2777,percent,False,ml_ensemble_percent_optimized
15,8,Emmitt Smith,1318275.1520057048,29.0554,percent,False,ml_ensemble_percent_optimized
15,8,Shawn Johnson,1576871.2553021493,27.8333,percent,False,ml_ensemble_percent_optimized
15,8,Melissa Rycroft,2132626.9537973665,30.0,percent,False,ml_ensemble_percent_optimized
15,9,Kelly Monaco,1882961.6611979245,27.111,percent,False,ml_ensemble_percent_optimized
15,9,Apolo Anton Ohno,1379858.8850281816,28.611,percent,True,ml_ensemble_percent_optimized
15,9,Emmitt Smith,1360816.278243802,27.0,percent,False,ml_ensemble_percent_optimized
15,9,Shawn Johnson,2952867.184907983,29.5,percent,False,ml_ensemble_percent_optimized
15,9,Melissa Rycroft,2423495.990622109,28.7777,percent,False,ml_ensemble_percent_optimized
15,10,Kelly Monaco,2936154.4683368867,29.1109,percent,True,ml_ensemble_percent_optimized
15,10,Shawn Johnson,2932977.0827085753,28.9443,percent,False,ml_ensemble_percent_optimized
15,10,Melissa Rycroft,4130868.4489545384,29.3331,percent,False,ml_ensemble_percent_optimized
16,1,Ingo Rademacher,774633.7542056608,20.0,percent,False,ml_ensemble_percent_optimized
16,1,Zendaya,1326007.169168433,54.0,percent,False,ml_ensemble_percent_optimized
16,1,Dorothy Hamill,585652.213349276,21.0,percent,False,ml_ensemble_percent_optimized
16,1,Victor Ortiz,764999.8158967713,18.0,percent,False,ml_ensemble_percent_optimized
16,1,Alexandra Raisman,822243.2102005,50.0,percent,True,ml_ensemble_percent_optimized
16,1,Jacoby Jones,812608.781191472,47.9999,percent,False,ml_ensemble_percent_optimized
16,1,D. L. Hughley,832997.275843732,12.0,percent,False,ml_ensemble_percent_optimized
16,1,Andy Dick,760182.8070058973,17.0,percent,False,ml_ensemble_percent_optimized
16,1,Wynonna Judd,764999.8158967713,18.0,percent,False,ml_ensemble_percent_optimized
16,1,Kellie Pickler,1117757.8311671275,51.0,percent,False,ml_ensemble_percent_optimized
16,1,Lisa Vanderpump,764999.8158967713,18.0,percent,False,ml_ensemble_percent_optimized
16,1,Sean Lowe,672917.5101775866,19.0,percent,False,ml_ensemble_percent_optimized
16,2,Ingo Rademacher,959657.2974978574,20.0,percent,False,ml_ensemble_percent_optimized
16,2,Zendaya,1412163.5281256002,26.0,percent,False,ml_ensemble_percent_optimized
16,2,Dorothy Hamill,308220.33821942116,15.0,percent,True,ml_ensemble_percent_optimized
16,2,Victor Ortiz,637354.119295945,18.0,percent,False,ml_ensemble_percent_optimized
16,2,Alexandra Raisman,1192741.0107192867,24.0,percent,False,ml_ensemble_percent_optimized
16,2,Jacoby Jones,1083029.7470490762,23.0,percent,False,ml_ensemble_percent_optimized
16,2,D. L. Hughley,315050.9311599256,16.0,percent,False,ml_ensemble_percent_optimized
16,2,Andy Dick,753895.9759066597,20.0,percent,False,ml_ensemble_percent_optimized
16,2,Wynonna Judd,534473.4485662391,18.0,percent,False,ml_ensemble_percent_optimized
16,2,Kellie Pickler,1412163.5281255997,26.0,percent,False,ml_ensemble_percent_optimized
16,2,Lisa Vanderpump,534473.4485662391,18.0,percent,False,ml_ensemble_percent_optimized
16,2,Sean Lowe,856776.6267681512,20.0,percent,False,ml_ensemble_percent_optimized
16,3,Ingo Rademacher,853161.7744034305,21.0,percent,False,ml_ensemble_percent_optimized
16,3,Zendaya,1475475.8640518454,25.9998,percent,False,ml_ensemble_percent_optimized
16,3,Victor Ortiz,867346.1990916475,23.0,percent,False,ml_ensemble_percent_optimized
16,3,Alexandra Raisman,1219458.8731618093,23.0,percent,False,ml_ensemble_percent_optimized
16,3,Jacoby Jones,1358104.979317863,25.9998,percent,False,ml_ensemble_percent_optimized
16,3,D. L. Hughley,348217.14891168964,16.0,percent,False,ml_ensemble_percent_optimized
16,3,Andy Dick,597143.362936086,18.0,percent,False,ml_ensemble_percent_optimized
16,3,Wynonna Judd,341124.95146874164,15.0,percent,True,ml_ensemble_percent_optimized
16,3,Kellie Pickler,1351014.1925181162,25.0,percent,False,ml_ensemble_percent_optimized
16,3,Lisa Vanderpump,735790.8797353408,21.0,percent,False,ml_ensemble_percent_optimized
16,3,Sean Lowe,853161.7744034305,21.0,percent,False,ml_ensemble_percent_optimized
16,4,Ingo Rademacher,1004464.2866296933,23.0,percent,False,ml_ensemble_percent_optimized
16,4,Zendaya,1582341.2704316287,26.0,percent,False,ml_ensemble_percent_optimized
16,4,Victor Ortiz,550595.2425093947,18.0,percent,False,ml_ensemble_percent_optimized
16,4,Alexandra Raisman,1589781.7382136767,27.0,percent,False,ml_ensemble_percent_optimized
16,4,Jacoby Jones,1289682.5446396372,24.0,percent,False,ml_ensemble_percent_optimized
16,4,D. L. Hughley,572916.6657237543,21.0,percent,False,ml_ensemble_percent_optimized
16,4,Andy Dick,850694.4460175419,21.0,percent,False,ml_ensemble_percent_optimized
16,4,Kellie Pickler,1443452.3852517887,26.0,percent,False,ml_ensemble_percent_optimized
16,4,Lisa Vanderpump,411706.347395447,18.0,percent,True,ml_ensemble_percent_optimized
16,4,Sean Lowe,704365.0731874387,20.0,percent,False,ml_ensemble_percent_optimized
16,5,Ingo Rademacher,861908.5625909346,21.0,percent,False,ml_ensemble_percent_optimized
16,5,Zendaya,1793759.9601885097,29.0,percent,False,ml_ensemble_percent_optimized
16,5,Victor Ortiz,688297.4479662391,21.0,percent,False,ml_ensemble_percent_optimized
16,5,Alexandra Raisman,1414639.8187020698,25.0,percent,False,ml_ensemble_percent_optimized
16,5,Jacoby Jones,1422614.3042119127,26.0,percent,False,ml_ensemble_percent_optimized
16,5,D. L. Hughley,490762.8966802299,18.0,percent,True,ml_ensemble_percent_optimized
16,5,Andy Dick,664374.001370818,18.0,percent,False,ml_ensemble_percent_optimized
16,5,Kellie Pickler,1604199.904346451,27.0,percent,False,ml_ensemble_percent_optimized
16,5,Sean Lowe,1059443.1039428362,24.0,percent,False,ml_ensemble_percent_optimized
16,6,Ingo Rademacher,1058060.7109195285,23.0,percent,False,ml_ensemble_percent_optimized
16,6,Zendaya,1721190.6824835497,25.5,percent,False,ml_ensemble_percent_optimized
16,6,Victor Ortiz,604185.0790689152,20.0,percent,True,ml_ensemble_percent_optimized
16,6,Alexandra Raisman,1725611.5589871046,26.0,percent,False,ml_ensemble_percent_optimized
16,6,Jacoby Jones,1267315.070501151,22.5,percent,False,ml_ensemble_percent_optimized
16,6,Andy Dick,617447.6986454736,21.5,percent,False,ml_ensemble_percent_optimized
16,6,Kellie Pickler,1948128.4984088559,27.0,percent,False,ml_ensemble_percent_optimized
16,6,Sean Lowe,1058060.700985421,23.0,percent,False,ml_ensemble_percent_optimized
16,7,Ingo Rademacher,1007699.2725814617,25.0,percent,False,ml_ensemble_percent_optimized
16,7,Zendaya,1834239.1315687918,30.0,percent,False,ml_ensemble_percent_optimized
16,7,Alexandra Raisman,2112771.7408546614,32.0,percent,False,ml_ensemble_percent_optimized
16,7,Jacoby Jones,1546648.548445588,27.0,percent,False,ml_ensemble_percent_optimized
16,7,Andy Dick,674818.840139805,17.0,percent,True,ml_ensemble_percent_optimized
16,7,Kellie Pickler,1825181.1577314578,29.0,percent,False,ml_ensemble_percent_optimized
16,7,Sean Lowe,998641.3086782356,24.0,percent,False,ml_ensemble_percent_optimized
16,8,Ingo Rademacher,951679.165996101,24.0,percent,False,ml_ensemble_percent_optimized
16,8,Zendaya,2394158.619054836,29.0,percent,False,ml_ensemble_percent_optimized
16,8,Alexandra Raisman,2036218.3024455837,28.0,percent,False,ml_ensemble_percent_optimized
16,8,Jacoby Jones,1667559.8389510354,26.0,percent,False,ml_ensemble_percent_optimized
16,8,Kellie Pickler,2030859.2389370438,27.5,percent,False,ml_ensemble_percent_optimized
16,8,Sean Lowe,919524.8346153983,21.0,percent,True,ml_ensemble_percent_optimized
16,9,Ingo Rademacher,1227344.3664183144,25.5,percent,True,ml_ensemble_percent_optimized
16,9,Zendaya,1713947.9874919336,27.5,percent,False,ml_ensemble_percent_optimized
16,9,Alexandra Raisman,2663514.577173824,29.5,percent,False,ml_ensemble_percent_optimized
16,9,Jacoby Jones,2200551.61849966,29.5,percent,False,ml_ensemble_percent_optimized
16,9,Kellie Pickler,2194641.4504162692,29.0,percent,False,ml_ensemble_percent_optimized
16,10,Zendaya,2350427.716905142,30.0,percent,True,ml_ensemble_percent_optimized
16,10,Alexandra Raisman,2336182.684421851,29.0,percent,False,ml_ensemble_percent_optimized
16,10,Jacoby Jones,2321936.2406170038,27.9999,percent,False,ml_ensemble_percent_optimized
16,10,Kellie Pickler,2991453.3580560037,30.0,percent,False,ml_ensemble_percent_optimized
17,1,Valerie Harper,666571.0205979841,21.0,percent,False,ml_ensemble_percent_optimized
17,1,Brant Daugherty,569224.7189419956,22.0,percent,False,ml_ensemble_percent_optimized
17,1,Elizabeth Berkley Lauren,575335.3276297577,24.0,percent,False,ml_ensemble_percent_optimized
17,1,Leah Remini,565065.2100738374,53.5,percent,True,ml_ensemble_percent_optimized
17,1,Corbin Bleu,1282557.1564300158,91.1664,percent,False,ml_ensemble_percent_optimized
17,1,Amber Riley,1403327.8653541731,97.8332,percent,False,ml_ensemble_percent_optimized
17,1,Keyshawn Johnson,654349.8230906753,17.0,percent,False,ml_ensemble_percent_optimized
17,1,Bill Engvall,1027777.4076611993,73.4999,percent,False,ml_ensemble_percent_optimized
17,1,Christina Milian,669626.3348759732,22.0,percent,False,ml_ensemble_percent_optimized
17,1,"Nicole ""Snooki"" Polizzi",572280.0530881997,23.0,percent,False,ml_ensemble_percent_optimized
17,1,Jack Osbourne,1268299.566197286,86.49989999999998,percent,False,ml_ensemble_percent_optimized
17,1,Bill Nye,745585.5160589019,14.0,percent,False,ml_ensemble_percent_optimized
17,2,Valerie Harper,427689.59154192376,19.0,percent,False,ml_ensemble_percent_optimized
17,2,Brant Daugherty,658513.5728259783,23.0,percent,False,ml_ensemble_percent_optimized
17,2,Elizabeth Berkley Lauren,979686.869255626,25.0,percent,False,ml_ensemble_percent_optimized
17,2,Leah Remini,1076301.8644511981,24.0,percent,False,ml_ensemble_percent_optimized
17,2,Corbin Bleu,1397475.1708149535,26.0,percent,False,ml_ensemble_percent_optimized
17,2,Amber Riley,1282063.1752058726,24.0,percent,False,ml_ensemble_percent_optimized
17,2,Keyshawn Johnson,318543.2707669718,18.0,percent,True,ml_ensemble_percent_optimized
17,2,Bill Engvall,851743.5632171233,21.0,percent,False,ml_ensemble_percent_optimized
17,2,Christina Milian,979686.869255626,25.0,percent,False,ml_ensemble_percent_optimized
17,2,"Nicole ""Snooki"" Polizzi",536835.9170351328,20.0,percent,False,ml_ensemble_percent_optimized
17,2,Jack Osbourne,1179182.529762643,24.0,percent,False,ml_ensemble_percent_optimized
17,2,Bill Nye,312277.6058669502,17.0,percent,False,ml_ensemble_percent_optimized
17,3,Valerie Harper,339316.945632532,16.0,percent,False,ml_ensemble_percent_optimized
17,3,Brant Daugherty,1115437.7260080257,27.0,percent,False,ml_ensemble_percent_optimized
17,3,Elizabeth Berkley Lauren,867624.0451275189,25.0,percent,False,ml_ensemble_percent_optimized
17,3,Leah Remini,978458.9904741829,24.0,percent,False,ml_ensemble_percent_optimized
17,3,Corbin Bleu,1461014.452174553,26.0,percent,False,ml_ensemble_percent_optimized
17,3,Amber Riley,1213200.771294046,24.0,percent,False,ml_ensemble_percent_optimized
17,3,Bill Engvall,978458.9904741829,24.0,percent,False,ml_ensemble_percent_optimized
17,3,Christina Milian,991530.8855677723,26.0,percent,False,ml_ensemble_percent_optimized
